,date,surf_norm_irradiance (kwh/m2*day),max elevation (deg),sunrise,solar_noon,sunset,sunlight (hours),min sun_surf_angle (deg),recoverable power (kwh/day)
181,2019-07-01,7.5229577660304905,74.77987716104165,5.833597461883153,13.229327410920789,20.625057359958422,14.786974422818307,9.794688072491109,3.1725572994776385
182,2019-07-02,7.521757046492835,74.7057231971588,5.841401092551105,13.232539480969567,20.623677869388025,14.77735051446161,9.718025806594026,3.172050935936557
183,2019-07-03,7.520518227087555,74.62485471556974,5.8495726982755025,13.235676349234359,20.621780000193215,14.766844458950048,9.634968126174659,3.1715285050431254
184,2019-07-04,7.519237139314994,74.53731960381374,5.858102160285691,13.238732187217824,20.619362214149948,14.75546515410371,9.545539556503353,3.170988248871216
185,2019-07-05,7.517909259492495,74.44316828182643,5.866979170192811,13.241701294126187,20.616423418059565,14.743222119304091,9.449766813056906,3.1704282597080815
186,2019-07-06,7.516529715740979,74.3424535173501,5.876193252401368,13.244578105987895,20.612962959574425,14.73012546822741,9.347678809012203,3.1698464830007094
187,2019-07-07,7.515093295442984,74.23523024195642,5.885733786846434,13.247357204425132,20.608980622003827,14.716185880309215,9.239306667335411,3.169240720501005
188,2019-07-08,7.513594453165264,74.12329921597313,5.89559003195853,13.250033325058018,20.60447661815751,14.701414571097773,9.124683738214753,3.168608633606882
189,2019-07-09,7.512027319038428,74.00748921170354,5.905751147757703,13.252601365522416,20.59945158328713,14.685823261655404,9.003845622751228,3.167947746896099
190,2019-07-10,7.510385707586431,73.88509116744366,5.916206218979396,13.255056393083844,20.59390656718829,14.669424147168652,8.876830204016777,3.1672554518497997
191,2019-07-11,7.508663126998137,73.756160100365,5.9269442781356245,13.257393651831618,20.587843025527615,14.6522298649274,8.743677686842863,3.1665290107624915
192,2019-07-12,7.506852788833422,73.62075342282455,5.93795432841741,13.259608569438793,20.581262810460174,14.634253461831715,8.604430648002227,3.1657655608352666
193,2019-07-13,7.504947618155957,73.4789307732214,5.949225366346873,13.26169676347527,20.574168160603666,14.615508361582515,8.459134098832344,3.164962118448971
194,2019-07-14,7.502940264084722,73.3307538498334,5.9607464040910525,13.263654047263062,20.56656169043507,14.596008331708298,8.307835562831883,3.1641155836139503
195,2019-07-15,7.50082311075627,73.17628624891613,5.972506491352609,13.265476435264294,20.55844637917598,14.575767450575366,8.150585171369823,3.1632227445930243
196,2019-07-16,7.498588288689617,73.01559330820282,5.9844947367582915,13.26716014799464,20.54982555923099,14.55480007452322,7.987435781430442,3.1622802826942467
197,2019-07-17,7.496227686545366,72.84874195677754,5.996700328669512,13.268701616456244,20.54070290424297,14.533120805260431,7.818443120323857,3.16128477722993
198,2019-07-18,7.493732963270887,72.67580057213591,6.009112555345444,13.270097486086126,20.531082416826802,14.510744457648835,7.643665963591995,3.1602327106384673
199,2019-07-19,7.49109556062279,72.49683884509292,6.021720824394375,13.271344620218008,20.520968416041644,14.48768602799633,7.463166354048239,3.1591204737652707
200,2019-07-20,7.4883067160581245,72.31192765304142,6.034514681454782,13.272440103056987,20.510365524659186,14.46396066297001,7.277009872129975,3.157944371299205
201,2019-07-21,7.485357475985447,72.12113894192396,6.047483828053649,13.273381242168377,20.499278656283103,14.439583629232951,7.0852659707206405,3.1567006273607854
202,2019-07-22,7.482238709366605,71.92454561714294,6.060618138595825,13.274165570483838,20.48771300237185,14.414570283898923,6.888008391603263,3.155385391238279
203,2019-07-23,7.478941121660051,71.72222144350883,6.073907676444186,13.27479084782954,20.47567401921489,14.388936045890047,6.685315686097494,3.153994743267831
204,2019-07-24,7.475455269096134,71.51424095422043,6.0873427090567995,13.275255061982678,20.463167414908558,14.362696368273596,6.47727186983058,3.152524700853597
205,2019-07-25,7.471771573274709,71.30067936876219,6.100913722153675,13.27555642926456,20.450199136375446,14.335866711644607,6.263967251802912,3.150971224623797
206,2019-07-26,7.467880336074914,71.08161251952095,6.114611432890849,13.275693394679717,20.436775356468576,14.308462518612231,6.045499492158698,3.1493302247184203
207,2019-07-27,7.463771754866936,70.85711678685206,6.128426802027439,13.275664631612269,20.422902461197094,14.280499189438688,5.821974963277375,3.1475975672042806
208,2019-07-28,7.459435938015133,70.62726904225663,6.142351045074927,13.275469041092105,20.408587037109278,14.25199205887094,5.593510517740955,3.145769080612943
209,2019-07-29,7.454862920661505,70.39214659928732,6.156375642425159,13.275105750644745,20.393835858864332,14.22295637419736,5.360235808817155,3.1438405625968775
210,2019-07-30,7.450042680778336,70.15182717175566,6.170492348458318,13.27457411274025,20.37865587702218,14.193407274552987,5.12229637126813,3.141807786699127
211,2019-07-31,7.444965155478295,69.90638883878628,6.1846931996370635,13.27387370285744,20.36305420607782,14.163359771489986,4.879857763574932,3.139666509231551
212,2019-08-01,7.439620257570002,69.6559100162454,6.198970521598313,13.273004317181218,20.34703811276412,14.132828730822341,4.633111215186929,3.1374124762565843
213,2019-08-02,7.433997892346689,69.40046943405518,6.213316935258176,13.271965969951347,20.330615004644518,14.10182885574736,4.382281444273772,3.1350414306672953
214,2019-08-03,7.428087974595119,69.14014611890879,6.2277253619501,13.270758890482377,20.31379241901465,14.070374671240318,4.127637663938187,3.132549119360336
215,2019-08-04,7.421880445811689,68.8750193818928,6.242189027619834,13.269383519874964,20.296578012130094,14.038480509712672,3.869509367215243,3.1299313004962563
216,2019-08-05,7.415391124949413,68.60516881054262,6.2567014661041345,13.267840507439656,20.278979548775176,14.006160497919204,3.608309432199413,3.1271946451925103
217,2019-08-06,7.408588707922003,68.33067426486238,6.271256521523879,13.26613070685482,20.26100489218576,13.97342854509472,3.344568707719893,3.1243259519915663
218,2019-08-07,7.401456074692984,68.05161587686008,6.285848349824285,13.264255172080883,20.242661994337485,13.940298332296543,3.0789890653991794,3.1213180010872823
219,2019-08-08,7.393983484581758,67.76807405317251,6.300471419497603,13.2622151530534,20.223958886609193,13.906783302925481,2.8125269544736997,3.118166684671494
220,2019-08-09,7.386297155485663,67.4801294803663,6.315120511525818,13.260012091177797,20.204903670829776,13.87289665439463,2.5465287114834116,3.1149252309456585
221,2019-08-10,7.378084994229251,67.1878631325398,6.329790718582157,13.257647614648794,20.185504510715436,13.838651330912365,2.2829558814598374,3.1114620249901286
222,2019-08-11,7.369506995661893,66.89135628086387,6.3444774435322,13.255123533617462,20.165769623702726,13.804060017343897,2.024769793421047,3.107844539312797
223,2019-08-12,7.360553965335788,66.59166324447321,6.359176397275519,13.252441835228908,20.145707273182296,13.769135134113409,1.776596937222459,3.104068896461021
224,2019-08-13,7.3512168974605325,66.29056959365913,6.3738835959703355,13.249604678553382,20.125325761136427,13.73388883310763,1.5458612155686662,3.1001312985421388
225,2019-08-14,7.3414869929056925,65.98558894382032,6.388595357683441,13.246614389433212,20.10463342118299,13.698332994540166,1.3445279032400586,3.0960280348154616
226,2019-08-15,7.331444797204538,65.67679616159468,6.403308298507821,13.243473455267695,20.083638612027563,13.662479224735456,1.190918964784286,3.0917930726815066
227,2019-08-16,7.321045868831264,65.36426659934213,6.41801932819073,13.240184519757433,20.062349711324142,13.626338854790326,1.1085825547914767,3.0874076704044464
228,2019-08-17,7.310222804521162,65.04807611975431,6.432725645313691,13.23675037762914,20.040775109944587,13.589922940071448,1.1168265822618102,3.0828434028985496
229,2019-08-18,7.298967165085491,64.72830111938602,6.4474247320659925,13.233173969361081,20.01892320665617,13.553242260506403,1.2168548304031257,3.0780967112165665
230,2019-08-19,7.287270783458767,64.40501855102706,6.4621143486517925,13.229458375928541,19.99680240320529,13.516307321627089,1.374037168458095,3.0731641511701846
231,2019-08-20,7.275125782263042,64.07830594487027,6.476792527370089,13.22560681358792,19.974421099805753,13.47912835632415,1.5139375136258564,3.0680424007371774
232,2019-08-21,7.2627936560644,63.74824142843678,6.491457566405496,13.221622628716899,19.9517876910283,13.441715327272295,1.709485750548445,3.0628417365560967
233,2019-08-22,7.249717214307574,63.41490374523713,6.506108023366098,13.21750929272714,19.928910562088188,13.404077929986903,1.9457591496189135,3.0573271820368433
234,2019-08-23,7.2361704036859615,63.078372272171556,6.520742708603337,13.213270397064903,19.905798085526463,13.366225596473848,2.2112763030460414,3.0516142650886313
235,2019-08-24,7.222146687289701,62.73872703566154,6.535360678346572,13.20890964831359,19.882458618280605,13.32816749943501,2.4980548359218506,3.0457002289870787
236,2019-08-25,7.207639902882295,62.396048726548315,6.549961227684024,13.20443086341107,19.858900499138116,13.289912556993947,2.8007209152186094,3.039582475013837
237,2019-08-26,7.192644278330233,62.050418713769695,6.564543883418302,13.199837964993375,19.835132046568447,13.251469437907094,3.1156502896433143,3.033258568963521
238,2019-08-27,7.1771544462372905,61.7019190568598,6.579108396824411,13.195134976874709,19.811161556925004,13.212846567227484,3.4403549648843192,3.02672624731524
